lat,lon
25.663056,-111.1125
25.604167,-111.1125
25.604167,-111.1125
25.604167,-111.1125
25.678889,-111.112222
25.676944,-111.111389
26.111389,-111.111111
25.641389,-111.111111
25.679167,-111.110833
25.942778,-111.110556
25.942778,-111.110556
25.745833,-111.109722
25.829444,-111.109167
25.689444,-111.109167
25.702778,-111.108889
25.768611,-111.108611
25.733333,-111.108333
25.681944,-111.108056
25.676944,-111.108056
25.644312,-111.107826
25.6875,-111.106944
25.591667,-111.106944
25.591667,-111.106944
25.591667,-111.106944
25.840833,-111.105833
25.773056,-111.105833
25.898889,-111.105278
25.648333,-111.105278
25.854444,-111.104722
25.679167,-111.104167
25.660556,-111.103889
25.7075,-111.102778
25.653611,-111.102778
25.8025,-111.1025
25.799167,-111.102222
25.799167,-111.102222
25.695,-111.101944
25.801389,-111.101667
25.700833,-111.101667
25.629722,-111.101667
25.8475,-111.100556
25.933333,-111.1
25.891667,-111.1
25.833333,-111.1
25.833333,-111.1
25.803333,-111.1
25.8,-111.1
25.8,-111.1
25.8,-111.1
25.751389,-111.1
25.75,-111.1
25.708333,-111.1
25.675833,-111.1
25.5,-111.1
25.5,-111.1
25.5,-111.1
25.763889,-111.098611
25.783889,-111.098333
25.861944,-111.098056
25.783167,-111.098
25.696111,-111.097778
25.775,-111.097222
25.775,-111.097222
25.775,-111.097222
25.668611,-111.097222
25.668611,-111.097222
25.854444,-111.096111
25.815833,-111.095833
25.733333,-111.095833
25.733333,-111.095833
25.733333,-111.095833
25.733333,-111.095833
25.733333,-111.095833
25.581944,-111.095833
25.858056,-111.095556
25.898333,-111.094722
25.854167,-111.094722
25.839167,-111.094722
25.839167,-111.094722
25.7725,-111.093889
25.701111,-111.093889
25.653889,-111.093333
25.826111,-111.093056
25.726944,-111.093056
25.730556,-111.0925
25.7025,-111.092222
25.6375,-111.092222
25.64524,-111.09169
25.64524,-111.09169
25.866667,-111.091667
25.866667,-111.091667
25.675,-111.091667
25.675,-111.091667
25.878611,-111.091389
26.084722,-111.091111
26.084722,-111.091111
25.774444,-111.091111
25.774444,-111.091111
25.811667,-111.090556
25.866111,-111.090278
25.764444,-111.090278
25.696667,-111.09
25.854167,-111.089722
25.770214,-111.089115
25.688611,-111.088889
25.683333,-111.088889
25.770833,-111.088611
25.6425,-111.088611
25.719722,-111.088056
25.638333,-111.088056
25.920833,-111.0875
25.722222,-111.0875
25.679722,-111.087222
25.679722,-111.087222
25.775,-111.086944
25.575556,-111.086667
25.575556,-111.086667
25.795,-111.085556
25.79,-111.085278
25.601111,-111.085
25.8775,-111.084722
25.8775,-111.084722
25.8,-111.084444
25.8,-111.084444
25.856667,-111.084167
25.856667,-111.084167
25.829722,-111.083611
25.829722,-111.083611
26.083333,-111.083333
26.083333,-111.083333
25.909722,-111.083333
25.908333,-111.083333
25.908333,-111.083333
25.908333,-111.083333
25.908333,-111.083333
25.908333,-111.083333
25.908333,-111.083333
25.869444,-111.083333
25.869444,-111.083333
25.8625,-111.083333
25.8625,-111.083333
25.8625,-111.083333
25.858333,-111.083333
25.858333,-111.083333
25.854167,-111.083333
25.854167,-111.083333
25.854167,-111.083333
25.816667,-111.083333
25.816667,-111.083333
25.783333,-111.083333
25.764444,-111.083333
25.75,-111.083333
25.75,-111.083333
25.743611,-111.083333
25.743611,-111.083333
25.7375,-111.083333
25.736111,-111.083333
25.735278,-111.083333
25.716667,-111.083333
25.705556,-111.083333
25.705556,-111.083333
25.7,-111.083333
25.711389,-111.082778
25.637222,-111.082778
25.720278,-111.0825
25.906389,-111.082222
25.712222,-111.082222
25.712222,-111.082222
25.808611,-111.081389
25.726944,-111.081111
25.726944,-111.081111
25.776944,-111.08
25.776944,-111.08
25.954167,-111.079167
25.897778,-111.079167
25.823056,-111.079167
25.775,-111.079167
25.775,-111.079167
25.775,-111.079167
25.583333,-111.079167
25.583333,-111.079167
25.700556,-111.078611
26.091667,-111.077778
25.756944,-111.077778
25.7675,-111.0775
25.871667,-111.076944
25.811389,-111.075556
25.863056,-111.074722
25.862778,-111.073889
25.823333,-111.072778
25.823333,-111.072778
25.605833,-111.072778
25.605833,-111.072778
25.756389,-111.072222
25.726667,-111.071944
25.726667,-111.071944
25.718889,-111.071667
25.655556,-111.071667
25.739167,-111.071111
25.941667,-111.070833
25.858056,-111.070833
25.858056,-111.070833
25.806111,-111.070833
25.6125,-111.070833
25.6125,-111.070833
25.6125,-111.070833
25.763333,-111.070556
25.884444,-111.070278
25.760278,-111.070278
25.810833,-111.068333
25.865,-111.068056
25.741667,-111.066667
25.733333,-111.066667
25.733333,-111.066667
25.716667,-111.066667
25.646944,-111.066667
25.616667,-111.066667
25.616667,-111.066667
25.577778,-111.063889
25.841667,-111.063333
25.836111,-111.0625
25.748056,-111.062222
25.748056,-111.062222
25.834167,-111.061944
25.834167,-111.061944
25.843889,-111.061667
25.55,-111.06
25.81,-111.059722
25.81,-111.059722
25.816667,-111.058889
25.816667,-111.058889
25.9875,-111.056944
25.9875,-111.056944
25.975,-111.054167
25.975,-111.054167
25.9375,-111.054167
25.9375,-111.054167
26.071944,-111.053611
25.843056,-111.053611
25.843056,-111.053611
25.826667,-111.053333
25.847778,-111.051667
25.816667,-111.05
25.815278,-111.05
25.75,-111.05
25.625,-111.05
25.608333,-111.05
25.6,-111.05
21.67,-111.05
25.810556,-111.048333
25.810556,-111.048333
25.810556,-111.048333
25.821111,-111.047222
26.058333,-111.045833
25.9875,-111.045833
25.591667,-111.045833
26.013889,-111.044722
26.013889,-111.044722
25.878889,-111.044722
25.791667,-111.041667
25.814444,-111.040833
25.789444,-111.040833
25.814444,-111.040278
25.813056,-111.0375
25.798611,-111.037222
25.588889,-111.033889
25.575556,-111.033889
25.945833,-111.033333
25.798611,-111.033333
25.733333,-111.033333
25.566667,-111.033333
25.566667,-111.033333
25.59,-111.031944
25.59,-111.031944
25.781667,-111.030833
25.61,-111.03
25.942222,-111.029444
25.964444,-111.029167
25.964444,-111.029167
25.964444,-111.029167
25.964444,-111.029167
25.766667,-111.029167
26.121944,-111.028889
25.724167,-111.028333
25.587778,-111.028333
25.587778,-111.028333
25.587778,-111.028333
25.755278,-111.0275
25.578056,-111.026944
26.098721,-111.025772
26.098721,-111.025772
25.733333,-111.025
25.7875,-111.024444
25.7875,-111.024444
25.735,-111.024167
25.755278,-111.023889
25.888056,-111.023333
25.592778,-111.022222
25.592778,-111.022222
25.9375,-111.020833
25.9375,-111.020833
25.7375,-111.020833
25.7375,-111.020833
25.7375,-111.020833
25.7375,-111.020833
25.793611,-111.017222
26.070833,-111.016667
25.766667,-111.016667
25.533333,-111.016667
25.533333,-111.016667
25.533333,-111.016667
25.533333,-111.016667
26.078333,-111.015556
25.901389,-111.0125
25.901389,-111.0125
25.705556,-111.0125
25.705556,-111.0125
25.675,-111.008333
25.675,-111.008333
25.743056,-111.0
25.743056,-111.0
25.466667,-111.0
25.466667,-111.0
25.625833,-110.999722
25.7225,-110.998333
25.493333,-110.997222
25.690278,-110.996111
25.733333,-110.995833
25.629167,-110.993333
25.459722,-110.992778
25.609444,-110.9925
25.609444,-110.9925
25.614444,-110.992222
25.612222,-110.992222
25.966667,-110.991667
25.735556,-110.991389
25.705833,-110.990556
25.705833,-110.990556
21.32,-110.99
25.719722,-110.986389
25.719722,-110.986389
25.916667,-110.983333
25.916667,-110.983333
25.891667,-110.983333
25.891667,-110.983333
25.611389,-110.981389
25.630556,-110.980278
25.713889,-110.979722
25.528889,-110.974444
25.455278,-110.974444
25.443889,-110.974444
25.718333,-110.974167
25.628333,-110.9725
25.528889,-110.97
25.9625,-110.966667
25.9625,-110.966667
25.725,-110.965278
25.37,-110.96
25.37,-110.96
25.37,-110.96
25.37,-110.96
25.631944,-110.959444
25.731111,-110.957778
25.573608,-110.954018
25.725556,-110.953611
25.8068,-110.953
25.666944,-110.951667
25.733333,-110.948056
25.731562,-110.943123
25.731562,-110.943123
25.716667,-110.941667
25.273333,-110.901389
25.733333,-110.883333
25.583517,-110.882607
25.19,-110.88
25.19,-110.88
25.700833,-110.874444
25.700833,-110.874444
25.206389,-110.867778
25.351667,-110.866667
25.351667,-110.866667
25.208611,-110.854167
25.208611,-110.854167
25.206389,-110.8525
25.555278,-110.809167
25.074444,-110.79
25.074444,-110.79
22.411,-110.788333
22.41,-110.78
25.147778,-110.733889
25.147778,-110.733889
24.8,-110.7
23.1,-110.69
23.1,-110.68
22.409167,-110.677167
24.910556,-110.661111
22.812833,-110.65
22.8885,-110.639667
23.066,-110.621167
25.145285,-110.596104
24.916667,-110.583333
24.916667,-110.583333
22.897,-110.561333
24.552778,-110.558333
24.552778,-110.558333
22.74,-110.52
24.828333,-110.508333
5.5,-110.5
27.5,-110.5
26.5,-110.5
25.5,-110.5
24.5,-110.5
24.3,-110.5
23.5,-110.5
22.5,-110.5
21.5,-110.5
20.5,-110.5
24.49,-110.49
24.49,-110.49
22.77,-110.48
22.74,-110.47
24.4875,-110.4625
24.4875,-110.4625
24.4875,-110.4625
24.4875,-110.4625
24.4875,-110.4625
24.4875,-110.4625
24.4875,-110.4625
24.773333,-110.461667
24.936257,-110.45826
22.68,-110.43
21.83,-110.41
24.816654,-110.405045
24.35,-110.4
24.35,-110.4
21.82,-110.39
24.703172,-110.368395
24.6,-110.3
24.6,-110.3
24.6,-110.3
20.99,-110.28
24.485274,-110.275784
24.972315,-110.211987
25.065366,-110.165405
25.945833,-110.116667
21.14,-110.05
79.2,11.8
78.991667,11.7335
78.501111,11.702222
78.607317,11.6506
78.171322,11.576798
79.068948,11.407413
79.023573,11.388193
79.034536,11.349735
78.777881,11.320862
78.903562,11.200628
79.711994,11.104492
21.3,-109.91
22.745314,-109.901486
22.75,-109.9
22.61,-109.82
24.25,-109.75
24.25,-109.75
24.25,-109.75
22.63,-109.72
22.7,-109.66
5.5,-109.5
25.5,-109.5
24.5,-109.5
23.5,-109.5
23.0,-109.5
22.5,-109.5
21.5,-109.5
20.5,-109.5
19.5,-109.5
-0.88,-109.47
-1.8,-109.03
-1.8,-108.53
5.5,-108.5
25.5,-108.5
24.5,-108.5
23.5,-108.5
22.5,-108.5
21.5,-108.5
20.5,-108.5
19.5,-108.5
18.5,-108.5
17.5,-108.5
5.5,-107.5
21.5,-107.5
20.5,-107.5
19.5,-107.5
18.5,-107.5
17.5,-107.5
16.5,-107.5
15.58,-106.59
6.5,-106.5
20.5,-106.5
19.5,-106.5
18.5,-106.5
17.5,-106.5
16.5,-106.5
15.5,-106.5
13.5,-106.5
-1.98,-106.29
16.05,-106.23
-1.99,-106.15
15.93,-106.13
15.4,-105.78
6.5,-105.5
19.5,-105.5
18.5,-105.5
17.5,-105.5
16.5,-105.5
15.5,-105.5
12.5,-105.5
13.87,-105.26
18.97,-104.94
7.5,-104.5
6.5,-104.5
18.5,-104.5
17.5,-104.5
16.5,-104.5
15.5,-104.5
14.5,-104.5
7.5,-103.5
17.5,-103.5
16.5,-103.5
15.5,-103.5
14.5,-103.5
13.5,-103.5
-2.22,-103.4
15.29,-102.72
9.5,-102.5
8.5,-102.5
7.5,-102.5
17.5,-102.5
16.5,-102.5
15.5,-102.5
14.5,-102.5
13.5,-102.5
12.5,-102.5
1.53,-101.53
9.5,-101.5
17.5,-101.5
16.5,-101.5
15.5,-101.5
14.5,-101.5
12.5,-101.5
11.5,-101.5
15.59,-101.05
16.5,-100.5
15.5,-100.5
14.5,-100.5
13.5,-100.5
12.5,-100.5
11.5,-100.5
10.5,-100.5
-3.63,-100.1
79.964,10.783333
79.98,10.73
78.991,10.432
79.558401,10.260876
79.03,10.08
-67.278208,-0.776848
-63.95,99.3167
-63.7333,94.4167
-63.25,94.3167
-64.0,90.0
-61.9333,88.7
-62.1333,87.6167
-63.9167,87.4667
-61.0,87.0
-65.2833,84.5
-61.8667,82.95
-63.75,81.85
-64.45,79.45
-52.408,75.6082
-52.5104,75.2696
-52.6508,74.9283
-52.66,74.9197
-52.646,74.9193
-52.6784,74.841
-52.8358,74.3207
-51.2875,73.8095
-63.2333,72.3667
-65.75,-67.5
-65.25,-67.5
-65.25,-67.5
-66.25,-66.5
-66.25,-66.5
-65.75,-66.5
-65.25,-66.5
-65.25,-66.5
-65.25,-66.5
-64.75,-66.5
-64.75,-66.5
-64.75,-66.5
-64.25,-66.5
-63.75,-66.5
-65.75,-65.5
-65.75,-65.5
-65.25,-65.5
-65.25,-65.5
-65.25,-65.5
-64.75,-65.5
-64.75,-65.5
-64.75,-65.5
-64.75,-65.5
-64.25,-65.5
-64.25,-65.5
-64.25,-65.5
-64.25,-65.5
-64.25,-65.5
-64.25,-65.5
-63.75,-65.5
-63.75,-65.5
-63.75,-65.5
-63.75,-65.5
-65.25,-64.5
-65.25,-64.5
-65.25,-64.5
-64.75,-64.5
-64.75,-64.5
-64.75,-64.5
-64.75,-64.5
-64.75,-64.5
-64.75,-64.5
-64.75,-64.5
-64.75,-64.5
-64.75,-64.5
-64.25,-64.5
-64.25,-64.5
-64.25,-64.5
-64.25,-64.5
-64.25,-64.5
-64.25,-64.5
-64.25,-64.5
-64.25,-64.5
-64.25,-64.5
-64.25,-64.5
-64.25,-64.5
-64.25,-64.5
-64.25,-64.5
-64.25,-64.5
-64.25,-64.5
-64.25,-64.5
-64.25,-64.5
-63.75,-64.5
-63.75,-64.5
-63.75,-64.5
-63.75,-64.5
-63.75,-64.5
-63.75,-64.5
-63.75,-64.5
-63.75,-64.5
-63.75,-64.5
-63.25,-64.5
-63.25,-64.5
-63.25,-64.5
-63.25,-64.5
-63.25,-64.5
-63.25,-64.5
-63.25,-64.5
-62.75,-64.5
-62.75,-64.5
-62.75,-64.5
-62.75,-64.5
-62.75,-64.5
-62.75,-64.5
-62.75,-64.5
-62.75,-64.5
-62.25,-64.5
-62.25,-64.5
-62.25,-64.5
-64.88,-63.62
-64.88,-63.62
-64.25,-63.5
-64.25,-63.5
-64.25,-63.5
-64.25,-63.5
-64.25,-63.5
-64.25,-63.5
-64.25,-63.5
-64.25,-63.5
-64.25,-63.5
-64.25,-63.5
-64.25,-63.5
-64.25,-63.5
-64.25,-63.5
-64.25,-63.5
-64.25,-63.5
-64.25,-63.5
-64.25,-63.5
-64.25,-63.5
-64.25,-63.5
-64.25,-63.5
-64.25,-63.5
-64.25,-63.5
-64.25,-63.5
-64.25,-63.5
-63.75,-63.5
-63.75,-63.5
-63.75,-63.5
-63.75,-63.5
-63.75,-63.5
-63.75,-63.5
-63.75,-63.5
-63.75,-63.5
-63.75,-63.5
-63.75,-63.5
-63.75,-63.5
-63.75,-63.5
-63.75,-63.5
-63.75,-63.5
-63.75,-63.5
-63.75,-63.5
-63.75,-63.5
-63.75,-63.5
-63.75,-63.5
-63.75,-63.5
-63.75,-63.5
-63.75,-63.5
-63.75,-63.5
-63.25,-63.5
-63.25,-63.5
-63.25,-63.5
-63.25,-63.5
-63.25,-63.5
-63.25,-63.5
-63.25,-63.5
-63.25,-63.5
-63.25,-63.5
-63.25,-63.5
-63.25,-63.5
-63.25,-63.5
-63.25,-63.5
-63.25,-63.5
-63.25,-63.5
-63.25,-63.5
-63.25,-63.5
-63.25,-63.5
-63.25,-63.5
-63.25,-63.5
-63.25,-63.5
-63.25,-63.5
-62.75,-63.5
-62.75,-63.5
-62.75,-63.5
-62.75,-63.5
-62.75,-63.5
-62.75,-63.5
-62.75,-63.5
-62.75,-63.5
-62.75,-63.5
-62.75,-63.5
-62.75,-63.5
-62.75,-63.5
-62.75,-63.5
-62.75,-63.5
-62.75,-63.5
-62.75,-63.5
-62.75,-63.5
-62.75,-63.5
-62.75,-63.5
-62.75,-63.5
-62.25,-63.5
-62.25,-63.5
-62.25,-63.5
-62.25,-63.5
-62.25,-63.5
-62.25,-63.5
-62.25,-63.5
-62.25,-63.5
-62.25,-63.5
-62.25,-63.5
-62.25,-63.5
-62.25,-63.5
-62.25,-63.5
-62.25,-63.5
-62.25,-63.5
-61.75,-63.5
-61.75,-63.5
-65.0,-63.32
-65.0,-63.32
-64.25,-62.73
-64.25,-62.73
-64.25,-62.73
-64.25,-62.73
-64.25,-62.73
-64.25,-62.73
-64.25,-62.73
-64.25,-62.73
-64.62,-62.7
-64.62,-62.7
-64.62,-62.7
-64.62,-62.7
-64.62,-62.7
-64.62,-62.7
-64.62,-62.7
-64.62,-62.7
-64.0,-62.7
-64.0,-62.7
-64.0,-62.7
-64.0,-62.7
-64.0,-62.7
-64.0,-62.7
-64.0,-62.7
-64.0,-62.7
-64.0,-62.7
-64.0,-62.7
-64.0,-62.7
-64.0,-62.7
-63.75,-62.5
-63.75,-62.5
-63.75,-62.5
-63.75,-62.5
-63.75,-62.5
-63.75,-62.5
-63.75,-62.5
-63.75,-62.5
-63.75,-62.5
-63.75,-62.5
-63.75,-62.5
-63.75,-62.5
-63.75,-62.5
-63.75,-62.5
-63.75,-62.5
-63.75,-62.5
-63.75,-62.5
-63.75,-62.5
-63.75,-62.5
-63.75,-62.5
-63.75,-62.5
-63.75,-62.5
-63.25,-62.5
-63.25,-62.5
-63.25,-62.5
-63.25,-62.5
-63.25,-62.5
-63.25,-62.5
-63.25,-62.5
-63.25,-62.5
-63.25,-62.5
-63.25,-62.5
-63.25,-62.5
-63.25,-62.5
-63.25,-62.5
-63.25,-62.5
-63.25,-62.5
-63.25,-62.5
-63.25,-62.5
-63.25,-62.5
-63.25,-62.5
-63.25,-62.5
-63.25,-62.5
-63.25,-62.5
-63.25,-62.5
-63.25,-62.5
-63.25,-62.5
-62.75,-62.5
-62.75,-62.5
-62.75,-62.5
-62.75,-62.5
-62.75,-62.5
-62.75,-62.5
-62.75,-62.5
-62.75,-62.5
-62.75,-62.5
-62.75,-62.5
-62.75,-62.5
-62.75,-62.5
-62.75,-62.5
-62.75,-62.5
-62.75,-62.5
-62.75,-62.5
-62.75,-62.5
-62.75,-62.5
-62.75,-62.5
-62.75,-62.5
-62.75,-62.5
-62.75,-62.5
-62.75,-62.5
-62.25,-62.5
-62.25,-62.5
-62.25,-62.5
-62.25,-62.5
-62.25,-62.5
-62.25,-62.5
-62.25,-62.5
-62.25,-62.5
-62.25,-62.5
-62.25,-62.5
-62.25,-62.5
-62.25,-62.5
-61.75,-62.5
-64.9,62.3833
-64.56,-62.24
-64.56,-62.24
-64.56,-62.24
-64.56,-62.24
-64.56,-62.24
-64.25,-61.5
-64.25,-61.5
-64.25,-61.5
-64.25,-61.5
-64.25,-61.5
-64.25,-61.5
-64.25,-61.5
-64.25,-61.5
-64.25,-61.5
-64.25,-61.5
-64.25,-61.5
-64.25,-61.5
-64.25,-61.5
-64.25,-61.5
-64.25,-61.5
-64.25,-61.5
-63.75,-61.5
-63.75,-61.5
-63.75,-61.5
-63.75,-61.5
-63.75,-61.5
-63.75,-61.5
-63.75,-61.5
-63.75,-61.5
-63.75,-61.5
-63.75,-61.5
-63.75,-61.5
-63.75,-61.5
-63.75,-61.5
-63.75,-61.5
-63.75,-61.5
-63.75,-61.5
-63.75,-61.5
-63.75,-61.5
-63.75,-61.5
-63.75,-61.5
-63.75,-61.5
-63.75,-61.5
-63.75,-61.5
-63.75,-61.5
-63.75,-61.5
-63.75,-61.5
-63.25,-61.5
-63.25,-61.5
-63.25,-61.5
-63.25,-61.5
-63.25,-61.5
-63.25,-61.5
-63.25,-61.5
-63.25,-61.5
-63.25,-61.5
-63.25,-61.5
-63.25,-61.5
-63.25,-61.5
-63.25,-61.5
-63.25,-61.5
-63.25,-61.5
-63.25,-61.5
-63.25,-61.5
-63.25,-61.5
-63.25,-61.5
-63.25,-61.5
-63.25,-61.5
-63.25,-61.5
-63.25,-61.5
-63.25,-61.5
-63.25,-61.5
-63.25,-61.5
-63.25,-61.5
-63.25,-61.5
-63.25,-61.5
-63.25,-61.5
-63.25,-61.5
-63.25,-61.5
-63.25,-61.5
-63.25,-61.5
-63.25,-61.5
-62.75,-61.5
-62.75,-61.5
-62.75,-61.5
-62.75,-61.5
-62.75,-61.5
-62.75,-61.5
-62.75,-61.5
-62.75,-61.5
-62.75,-61.5
-62.75,-61.5
-62.75,-61.5
-62.75,-61.5
-62.75,-61.5
-62.75,-61.5
-62.75,-61.5
-62.75,-61.5
-62.75,-61.5
-62.75,-61.5
-62.75,-61.5
-62.75,-61.5
-62.75,-61.5
-62.75,-61.5
-62.75,-61.5
-62.75,-61.5
-62.75,-61.5
-62.75,-61.5
-62.75,-61.5
-62.75,-61.5
-62.75,-61.5
-62.25,-61.5
-62.25,-61.5
-62.25,-61.5
-62.25,-61.5
-62.25,-61.5
-62.25,-61.5
-62.25,-61.5
-62.25,-61.5
-62.25,-61.5
-62.25,-61.5
-62.25,-61.5
-62.25,-61.5
-62.25,-61.5
-61.75,-61.5
-61.75,-61.5
-61.75,-61.5
-61.25,-61.5
-62.88,-61.0
-63.75,-60.5
-63.75,-60.5
-63.75,-60.5
-63.75,-60.5
-63.75,-60.5
-63.75,-60.5
-63.75,-60.5
-63.75,-60.5
-63.75,-60.5
-63.75,-60.5
-63.75,-60.5
-63.75,-60.5
-63.75,-60.5
-63.75,-60.5
-63.75,-60.5
-63.75,-60.5
-63.75,-60.5
-63.75,-60.5
-63.75,-60.5
-63.75,-60.5
-63.75,-60.5
-63.75,-60.5
-63.75,-60.5
-63.75,-60.5
-63.25,-60.5
-63.25,-60.5
-63.25,-60.5
-63.25,-60.5
-63.25,-60.5
-63.25,-60.5
-63.25,-60.5
-63.25,-60.5
-63.25,-60.5
-63.25,-60.5
-63.25,-60.5
-63.25,-60.5
-63.25,-60.5
-63.25,-60.5
-63.25,-60.5
-63.25,-60.5
-63.25,-60.5
-63.25,-60.5
-63.25,-60.5
-63.25,-60.5
-63.25,-60.5
-63.25,-60.5
-63.25,-60.5
-63.25,-60.5
-63.25,-60.5
-63.25,-60.5
-63.25,-60.5
-63.25,-60.5
-63.25,-60.5
-63.25,-60.5
-63.25,-60.5
-63.25,-60.5
-63.25,-60.5
-63.25,-60.5
-63.25,-60.5
-62.75,-60.5
-62.75,-60.5
-62.75,-60.5
-62.75,-60.5
-62.75,-60.5
-62.75,-60.5
-62.75,-60.5
-62.75,-60.5
-62.75,-60.5
-62.75,-60.5
-62.75,-60.5
-62.75,-60.5
-62.75,-60.5
-62.75,-60.5
-62.75,-60.5
-62.75,-60.5
-62.75,-60.5
-62.75,-60.5
-62.75,-60.5
-62.75,-60.5
-62.75,-60.5
-62.75,-60.5
-62.75,-60.5
-62.75,-60.5
-62.75,-60.5
-62.75,-60.5
-62.75,-60.5
-62.75,-60.5
-62.25,-60.5
-62.25,-60.5
-62.25,-60.5
-62.25,-60.5
-62.25,-60.5
-62.25,-60.5
-62.25,-60.5
-62.25,-60.5
-62.25,-60.5
-62.25,-60.5
-62.25,-60.5
-62.25,-60.5
-62.25,-60.5
-62.25,-60.5
-61.75,-60.5
-61.75,-60.5
-61.75,-60.5
-61.75,-60.5
-61.75,-60.5
-61.75,-60.5
-61.75,-60.5
-61.75,-60.5
-61.75,-60.5
-63.75,-59.5
-63.75,-59.5
-63.75,-59.5
-63.75,-59.5
-63.75,-59.5
-63.75,-59.5
-63.75,-59.5
-63.75,-59.5
-63.75,-59.5
-63.75,-59.5
-63.75,-59.5
-63.75,-59.5
-63.75,-59.5
-63.75,-59.5
-63.25,-59.5
-63.25,-59.5
-63.25,-59.5
-63.25,-59.5
-63.25,-59.5
-63.25,-59.5
-63.25,-59.5
-63.25,-59.5
-63.25,-59.5
-63.25,-59.5
-63.25,-59.5
-63.25,-59.5
-63.25,-59.5
-63.25,-59.5
-63.25,-59.5
-63.25,-59.5
-63.25,-59.5
-63.25,-59.5
-63.25,-59.5
-63.25,-59.5
-63.25,-59.5
-63.25,-59.5
-63.25,-59.5
-63.25,-59.5
-63.25,-59.5
-63.25,-59.5
-63.25,-59.5
-63.25,-59.5
-63.25,-59.5
-63.25,-59.5
-63.25,-59.5
-63.25,-59.5
-62.75,-59.5
-62.75,-59.5
-62.75,-59.5
-62.75,-59.5
-62.75,-59.5
-62.75,-59.5
-62.75,-59.5
-62.75,-59.5
-62.75,-59.5
-62.75,-59.5
-62.75,-59.5
-62.75,-59.5
-62.75,-59.5
-62.75,-59.5
-62.75,-59.5
-62.75,-59.5
-62.75,-59.5
-62.75,-59.5
-62.75,-59.5
-62.75,-59.5
-62.75,-59.5
-62.75,-59.5
-62.75,-59.5
-62.75,-59.5
-62.75,-59.5
-62.75,-59.5
-62.75,-59.5
-62.75,-59.5
-62.75,-59.5
-62.75,-59.5
-62.75,-59.5
-62.75,-59.5
-62.75,-59.5
-62.75,-59.5
-62.75,-59.5
-62.25,-59.5
-62.25,-59.5
-62.25,-59.5
-62.25,-59.5
-62.25,-59.5
-62.25,-59.5
-62.25,-59.5
-62.25,-59.5
-61.75,-59.5
-61.75,-59.5
-61.75,-59.5
-61.75,-59.5
-61.75,-59.5
-61.75,-59.5
-61.75,-59.5
-61.75,-59.5
-61.75,-59.5
-61.75,-59.5
-61.75,-59.5
-61.75,-59.5
-61.25,-59.5
-61.25,-59.5
-62.46,-59.26
-62.46,-59.26
-62.46,-59.26
-62.46,-59.26
-62.46,-59.26
-63.58,-59.0
-63.58,-59.0
-63.58,-59.0
-63.58,-59.0
-63.58,-59.0
-63.25,-58.5
-63.25,-58.5
-63.25,-58.5
-63.25,-58.5
-63.25,-58.5
-63.25,-58.5
-63.25,-58.5
-63.25,-58.5
-63.25,-58.5
-63.25,-58.5
-63.25,-58.5
-63.25,-58.5
-63.25,-58.5
-63.25,-58.5
-63.25,-58.5
-63.25,-58.5
-63.25,-58.5
-63.25,-58.5
-63.25,-58.5
-63.25,-58.5
-63.25,-58.5
-63.25,-58.5
-63.25,-58.5
-63.25,-58.5
-62.75,-58.5
-62.75,-58.5
-62.75,-58.5
-62.75,-58.5
-62.75,-58.5
-62.75,-58.5
-62.75,-58.5
-62.75,-58.5
-62.75,-58.5
-62.75,-58.5
-62.75,-58.5
-62.75,-58.5
-62.75,-58.5
-62.75,-58.5
-62.75,-58.5
-62.75,-58.5
-62.75,-58.5
-62.75,-58.5
-62.75,-58.5
-62.75,-58.5
-62.75,-58.5
-62.75,-58.5
-62.75,-58.5
-62.75,-58.5
-62.75,-58.5
-62.75,-58.5
-62.25,-58.5
-62.25,-58.5
-62.25,-58.5
-62.25,-58.5
-62.25,-58.5
-62.25,-58.5
-62.25,-58.5
-62.25,-58.5
-62.25,-58.5
-62.25,-58.5
-62.25,-58.5
-62.25,-58.5
-62.25,-58.5
-62.25,-58.5
-62.25,-58.5
-62.25,-58.5
-62.25,-58.5
-62.25,-58.5
-62.25,-58.5
-62.25,-58.5
-62.25,-58.5
-62.25,-58.5
-61.75,-58.5
-61.75,-58.5
-61.75,-58.5
-61.75,-58.5
-61.75,-58.5
-61.75,-58.5
-61.25,-58.5
-61.25,-58.5
-61.25,-58.5
-61.25,-58.5
-61.25,-58.5
-61.25,-58.5
-60.75,-58.5
-60.75,-58.5
-60.75,-58.5
-60.25,-58.5
-63.15,-57.5
-63.15,-57.5
-63.15,-57.5
-63.15,-57.5
-63.15,-57.5
-63.15,-57.5
-63.15,-57.5
-63.15,-57.5
-62.75,-57.5
-62.75,-57.5
-62.75,-57.5
-62.75,-57.5
-62.75,-57.5
-62.75,-57.5
-62.75,-57.5
-62.75,-57.5
-62.75,-57.5
-62.75,-57.5
-62.75,-57.5
-62.75,-57.5
-62.75,-57.5
-62.75,-57.5
-62.75,-57.5
-62.75,-57.5
-62.75,-57.5
-62.75,-57.5
-62.25,-57.5
-62.25,-57.5
-62.25,-57.5
-62.25,-57.5
-62.25,-57.5
-62.25,-57.5
-62.25,-57.5
-62.25,-57.5
-62.25,-57.5
-62.25,-57.5
-62.25,-57.5
-62.25,-57.5
-62.25,-57.5
-62.25,-57.5
-62.25,-57.5
-62.25,-57.5
